,Tweet
1102,RT jaketapper The lie filled antisemitic film KyrieIrving helped promote includes concocted quote former Senate aide murd
1103,RT omriceren
1104,RT jtLOL
1105,RT realDailyWire Crushing body parts risks
1106,RT AviMayer Voter turnout Israel noon 28 4 highest 23 years
1107,RT CharlesFLehman Majorities races black Hispanic Asian included race ethnicity factor college
1108,RT Heminator Kind amazing article Techdirt guy assuring big 1st Amendment ch
1109,RT SeanTrende This lines state action doctrine start blur private company problematic Ju
1110,mattklewis I constantly stated politician blamed nut jobs nutty things politician calls violence Raising temperature inherently problem sides But NOT contended
1111,BenShapiroFannn chadfelixg That correct
1112,As contending literally decades
1113,Absolutely spectacular
1114,chadfelixg My wife despised absolute veto power
1115,Democrats attack Paul Pelosi result wing rhetoric That absurdity If crazy person attacks Democrat Republicans problem murder Brett Kavanaugh family mental illness We trick
1116,RT lexfridman I chatting benshapiro If questions topic suggestions I shy away challen
1117,RT SaysSimonson I reminding media evidence Obama effectiveness evidence
1118,
1119,Guys wondering nudist activist armed hammer attack Paul Pelosi Well NYT answer Republicans cut 2006 Nancy Pelosi
1120,RT michaelbd We back Holodomor find NYT publishing fake news Their story year mass graves
1121,RT Neoavatara This piece hindsight AMAZING Basically article Oh political violence big deal
1122,The media treating Lula win Brazil word matter That foolish Bolsonaro party lots power legislature Lula economic headwinds Prediction Bolsonaro back
1123,RT bennyjohnson Chuck Schumer GOP opponent absolutely REKS wide open border BRUTAL
1124,RT ComfortablySmug
1125,RT RyanGirdusky Just methedology PA reason Times believes election college
1126,Probably Kevin McCarthy fault
1127,RT ShellenbergerMD As blaming ideas expressed David DePape blog posts attack Pelosi equivalent blamin
1128,BLM activist murders 5 Dallas police officers gt That guy crazyRacist drives white kids Christmas parade gt That guy crazyCharlottesville racist drives protester gt ALL REPUBLICANS MUST ANSWER FOR THIS
1129,This long pattern Most damaging riots American history gt A passionate unrelated BLM rhetoricJanuary 6 gt EVERY REPUBLICAN IS RESPONSIBLERand Paul neighbor brutalizes gt That guy crazyGabby Giffords shot insane person gt IT WAS PALIN
1130,Media narrative Scalise murdered Bernie supporter gt That guy crazyKavanaugh family stalked pro abortion criminal gt That guy crazyPaul Pelosi attacked hammer wielding career nudist addict gt THIS IS EVIL REPUBLICAN RHETORIC AT WORK
1131,RT RyanGirdusky I today years I learned ran Gov Phil Murphy underwhelming election campaign New Jers
1132,RT HeimishCon Criticizing Nancy Pelosi incites violence husbandBut call Elon Musk Nazi fascist threat democracy
1133,Propaganda child abuse
1134,The attempt twist Paul Pelosi attack broader story supposed extremism Republican rhetoric vote Dem transparently opportunistic pathetic Everyone Democrats media disgusting
1135,RT NAChristakis An update worsening slavery modern world today About 27 6 million forced labor incl 3 3
1136,RT ishapiro 1 After term pronounced shift unprecedented leak draft opinion Dobbs attacks
1137,RT elerianm Another disappointing Eurozone inflation number constitutes upside surprise markets 10 7 inflation
1138,RT jacobkornbluh Zeldin surrounded Hasidic supporters treated rock star leaves rally Before event Zeldin
1139,RT KelleyAshbyPaul The felon assaulted husband ran downhill slammed breaking ribs damaging lung impac
1140,RT MikeIsaac understanding twitter HQ folks running things room Musk David Sacks Jason Calacanis VCs
1141,RT DailySignal The burden proof wish destroy wish maintain writes benshapiro https
1142,RT SohrabAhmari Good evening There agony hatred We Bumblebee save My wife costum
1143,RT AGToddRokita Michiana Right Life Banquet complete success phenomenal keynote speaker benshapiro The pro life moveme
1144,RT ShaharAzani What Palestinians celebrating What momentous human achievement wonder It murder 60y
1145,RT Ostrov_A This Ronen Hanania Israeli father gunned amp murdered Palestinian terrorist night buying grocerie
1146,RT BjornLomborg Dishonest climate report Temperature rises heat death kill 68 peopleNo Almost entirely
1147,RT elonmusk MikhailaFuller jordanbpeterson Anyone suspended minor amp dubious reasons freed Twitter jail
1148,RT CrainCompany The benshapiro weighs home run record controversy
1149,RT thackerpd Peter Hotez screaming antiscience sees This type behavior animates sec
1150,RT JazzShaw If response disagreement stop talking reexamine position
1151,RT redsteeze It excuse college campus The NY Times newsroom James Bennett
1152,RT YeonmiParkNK Amen Who agrees jordanbpeterson elonmusk
1153,RT Neoavatara This story insane We REALLY facts play
1154,I sorry disagreement happening
1155,RT SarahHopeWeaver BREAKING The Florida Board Medicine voted ban sex change treatments underage children
1156,The history books 100 years talk Twitter banning The Babylon Bee It inflection point history For long social media companies caved Left demands Elon Musk putting
1157,Except course simple fact hard fast standard vulnerable vs hateful deem vulnerable dislike hateful
1158,RT semaforben This extremely normal corporate deal pressing problems kick convene blue ribbon committ
1159,This absolutely insane POS jail long humanly possible
1160,RT mmpadellan The violent heinous attack Paul Pelosi Speaker husband denounced strongest possible terms BY
1161,RT piersmorgan No Trevor backlash UK RishiSunak PM heritage You made
1162,RT ComfortablySmug Journos horrified regular allowed freedoms enjoyed years Never
1163,RT BrentScher In Georgia AndrewKerrNC alanagoodman ground breaking news Warnock church
1164,RT BrentScher He JohnFetterman hometown discover hilariously begging residents EAT MORE VEG
1165,Every time Twitter lets clamps follower count spikes today 40 000 hours That coincidence
1166,RT JackPosobiec WaPo scheming deprive Twitter billions revenue Would shame Elon sued lost billions
1167,KFILE Absolutely But numbers talk radio remotely close numbers legacy media There remotely close political parity media internet
1168,That relied legacy sources sources relied It local newspapers read Daily News Los Angeles relied heavily wire services AP Reuters NYT
1169,KFILE That I relied legacy sources sources relied It local newspapers read Daily News Los Angeles relied heavily wire services AP Reuters NYT
1170,We hope social media bosses cc Mark Zuckerberg follow Musk lead find mission led found companies cowering corner behest Democratic legacy media complex
1171,But inflection point matters Musk presumably thousand flowers bloom And oligopoly handle declared elonmusk But work Because
1172,It hilarious purple haired interns playing inside game legacy media Democrats pressured social media extent Twitter banned Christian satire site women historical inflection point
1173,Then elonmusk
1174,By simply claiming victimhood Left leveraged social media restricting flow information
1175,People banned obvious women mass masking effective solution covid transmission vaccine mandates ineffective vaccines stop transmission
1176,Misinformation fought shutting traffic spigots legacy media legacy media promoted elevated And virtually news traffic sites social media sites oligopoly hold
1177,Thus pressure put social media sites stop acting free platforms dissemination broad variety views instead social media platforms monopolized news traffic establish Left wing legacy media oligopoly
1178,It Facebook Twitter led horrific Trumpian moment Misinformation blame Facebook Twitter evil platforms allowed
1179,When Trump elected 2016 legacy media outlets Democratic Party panicked They forged unbeatable electoral coalition simply Hillary lose When sought blame found social media
1180,And time stasis Democrats maintained political control social media sites praised free speech principles clever services Obama campaign 2012 considered worthy Then Trump
1181,This highly convenient lot mainstream news outlets suddenly access billions eyeballs A thousand flowers bloomed
1182,Social media centralized mechanisms distribution news Instead bookmarking ten websites ten accounts Twitter added Facebook newsfeed
1183,Now important understand accessed websites predominantly directly They bookmarked favorite websites clicked morning Then major social media
1184,Thanks Drudge Report news websites cropped diversify news diet masse The legacy media suddenly called fact checked outlets read
1185,Until 1990s virtually Americans rely major legacy media sources networks The New York Times WaPo The Left wing media establishment loved effective collusive oligopoly Then internet changed
1186,To understand insane Left wing media Democratic angst elonmusk takeover Twitter understand history monopolistic legacy media dominance country
1187,RT EWErickson When follow money President Biden polls Democrats real trouble htt
1188,RT TomCottonAR Make mistake GenDonBolduc win He fighting New Hampshire opponent SenatorHassan rubber
1189,RT theladykatie Oh WOW I laughed loud funny See highlighted part
1190,RT baseballcrank I Tulsi McMullin starts campaigning publicly announced
1191,RT VivekGRamaswamy Call crazy I possibility Trump social media platforms back makes
1192,RT jtLOL I told crime problem
1193,RT ChuckRossDC NEW FreeBeacon DOJ official Kristen Clarke hyped Jussie Smollett hoax Now holding DOJ seminar identifyi
1194,RT WinWithJMC FLORIDA OFFICIAL EV NUMBERSIn words FL SOS posts AM 2 172 93141 2 Rep 39 8 DemIn 2020
1195,RT AuronMacintyre Drink deeply friends
1196,RT NumbersMuncher This 100 follower count 600k 60k I tweeted Elon
1197,RT stillgray libsoftiktok
1198,When history 21st century written amazing inflection point bunch purple haired interns pressuring major social media service banning Christian satire site women
1199,RT jimgeraghty Well I joint Biden Harris Fetterman rally reverse momentum
1200,RT EWErickson Forget polls exist Here red wave coming polls
1201,RT CrainCompany benshapiro joins show today Make check hear thoughts World Series
1202,RT SethDillon The Babylon Bee tossed Twitter jail 7 months ago joke referred adult male We r
1203,RT ByronYork Worth Oz cares
1204,RT jessesingal For kids teens I believe zero studies style Canadian Dutch researchers People
1205,RT GadSaad I felt swimming racist It confirmed
1206,Having fun billionaires Elon Musk power lives Bill Gates George Soros Jeff Bezos
1207,RT elonmusk Free speech essential functioning democracy Do believe Twitter rigorously adheres principle
1208,RT elonmusk times roll
1209,RT LBR_TY benshapiro elonmusk jordanbpeterson
1210,
1211,RT elonmusk bird freed
1212,Hey elonmusk time free jordanbpeterson
1213,RT GabeGroisman Our message Kanye spewed antisemitic garbage We survive thrive fight back
1214,RT wil_da_beast630 I fair I basically yesterday Study 1st tweet
1215,RT TwitchyTeam
1216,RT Nessakins_ NY times WaPo tech reporters hosting space terrified posting slack lolllll
1217,RT redsteeze Thoughts prayers
1218,RT poisonedpen TODAY 5 PM PDT andrewklavan discusses A STRANGE HABIT OF MINDTune
1219,RT JoeConchaTV Inflation taking office 1 4 Now 8 3 Wages keeping inflation Price gas taking office 2 39
1220,RT JoeConchaTV Oz 3 post debate poll Oz trailed Fetterman double digits But Democrat exposed
1221,RT IAPolls2022 NEVADA POLL By TrafalgarSENATE R Adam Laxalt 50 4 D Catherine Cortez Masto 46 GOVERNOR R Joe Lombardo 51
